Category,Category2,Category3,Manufacturer,Product Name,ASIN Code,Description,Image URL,Price,J.Discount Price,K.Stock,L.Tax,M.Status,N.URL,O.Point,P.Point Type,Q.Related Item,R.Related Item,S.Cross Sell,T.Meta Key Words,U.Meta Description,V.Delete Key,W.Cost,X.Price2,Y.Tag,Z.Shipping Fee
Toys & Games,Action Fugures,,Kotobukiya,Marvel Comics: Black Widow Bishoujo Statue,B001RJ5YKO,"A Kotobukiya Japanese import! Continuing the series of Marvel Comics superheroines presented in the Japanese Bishoujo (pretty girl) style is Black Widdow, the beautiful Russian super-spy and member of the Mighty Avengers. This original design has been specially created by the incomparable illustrator Shunya Yamashita! Fans should be familiar with Yamashita-sensei's style as Japan's leading Bishoujo artist, from his art books, video game work, as well as multiple figural collaborations with Kotobukiya. Deadly and dangerous, Black Widow wears a skin-tight bodysuit that leaves little to the imagination. The shiny black outfit accentuates every curve and the long lines of her legs, which end with stiletto heeled boots. Hugging Natasha Romanoff's waist is a stylish belt adorned with her red hourglass symbol, and on her arms are golden wristbands. As the sexy spy whips around to look behind her with a pistol at the ready, her intricately carved hair floats in the air behind her. Black Widow stands provocatively atop a specially-designed base. Black Widow stands 7 and 3/5 inches tall (1/8 scale), and features a solid construction of PVC and ABS plastics. Sculpted by Yu Ishii, the super-spy comes packaged in an attention-grabbing window box.",31dmGyAKBeL.jpg/31dmGyAKBeL.jpg/31dmGyAKBeL.jpg/31dmGyAKBeL.jpg/31dmGyAKBeL.jpg/31dmGyAKBeL.jpg/31dmGyAKBeL.jpg,146.99,,100,,1,http://www.amazon.com/Marvel-Comics-Black-Bishoujo-Statue/dp/B001RJ5YKO/ref=sr_1_366?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-366&keywords=Japan+import&tag=myhawa07-20,4.68,2,,,,Toys & Games/Marvel Comics: Black Widow Bishoujo Statue/Kotobukiya,"A Kotobukiya Japanese import! Continuing the series of Marvel Comics superheroines presented in the Japanese Bishoujo (pretty girl) style is Black Widdow, the beautiful Russian super-spy and member of the Mighty Avengers. This original design has been specially created by the incomparable illustrator Shunya Yamashita! Fans should be familiar with Yamashita-sensei's style as Japan's leading Bishoujo artist, from his art books, video game work, as well as multiple figural collaborations with Kotobukiya. Deadly and dangerous, Black Widow wears a skin-tight bodysuit that leaves little to the imagination. The shiny black outfit accentuates every curve and the long lines of her legs, which end with stiletto heeled boots. Hugging Natasha Romanoff's waist is a stylish belt adorned with her red hourglass symbol, and on her arms are golden wristbands. As the sexy spy whips around to look behind her with a pistol at the ready, her intricately carved hair floats in the air behind her. Black Widow stands provocatively atop a specially-designed base. Black Widow stands 7 and 3/5 inches tall (1/8 scale), and features a solid construction of PVC and ABS plastics. Sculpted by Yu Ishii, the super-spy comes packaged in an attention-grabbing window box.",,,,,
Toys & Games,Action Fugures,,Sentinel,Sentinel Gunbuster 2: Nono Machine No.7 Riobone Action Figure,B00EE1YDWM,"From Sentinel International. Straight out of Aim for the Top 2, the powerful Nono is now a detailed RIO:Bone figure, crafted of soft PVC and a general-purpose joint that allows you to recreate her Inazuma Kick, Buster Beam and other moves from the classic anime.",4147tgczmdL.jpg/41FR9v4fXML.jpg/41B6VAk-n2BL.jpg/410wwZWhVGL.jpg/41QoED1LSGL.jpg/41pHgVfMyJL.jpg/412BShuIltkL.jpg,61.62,,100,,1,http://www.amazon.com/Sentinel-Gunbuster-Machine-Riobone-Action/dp/B00EE1YDWM/ref=sr_1_368?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-368&keywords=Japan+import&tag=myhawa07-20,4.455,2,,,,Toys & Games/Sentinel Gunbuster 2: Nono Machine No.7 Riobone Action Figure/Sentinel,"From Sentinel International. Straight out of Aim for the Top 2, the powerful Nono is now a detailed RIO:Bone figure, crafted of soft PVC and a general-purpose joint that allows you to recreate her Inazuma Kick, Buster Beam and other moves from the classic anime.",,,,,
Toys & Games,Action Fugures,,Stacy Adams,"Sega Sword Art Online S.A.O. High Grade Fairy Dance Leafa 8"" Action Figure",B00HAXHA3A,"Kirigaya Suguha is the cousin and adoptive sister of Kirigaya Kazuto. She is raised along with him as his sister. She is an accomplished kendo practitioner following in her grandfather's wishes. She later takes up VRMMORPG playing in ALfheim Online, as Leafa, a Sylph warrior.",41UemZRMFpL.jpg/41UemZRMFpL.jpg/41UemZRMFpL.jpg/41UemZRMFpL.jpg/41UemZRMFpL.jpg/41UemZRMFpL.jpg/41UemZRMFpL.jpg,34.99,,100,,1,http://www.amazon.com/Sword-Online-S-A-O-Action-Figure/dp/B00HAXHA3A/ref=sr_1_369?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-369&keywords=Japan+import&tag=myhawa07-20,0.675,2,,,,"Toys & Games/Sega Sword Art Online S.A.O. High Grade Fairy Dance Leafa 8"" Action Figure/Stacy Adams","Kirigaya Suguha is the cousin and adoptive sister of Kirigaya Kazuto. She is raised along with him as his sister. She is an accomplished kendo practitioner following in her grandfather's wishes. She later takes up VRMMORPG playing in ALfheim Online, as Leafa, a Sylph warrior.",,,,,
Toys & Games,Action Fugures,,Wave,Future GPX Cyber Formula Sugou Asuka [1/10 Scale PVC],B006LFAFBW,Future GPX Cyber Formula Sugou Asuka [1/10 Scale PVC],31vQL4GAIBL.jpg/41V8A5IT0LL.jpg/41Wr2BLOjpyL.jpg/41AkoC92-aL.jpg/41iICOwRslL.jpg/416U73DG0PL.jpg/41NqTjHh2kL.jpg,65,,100,,1,http://www.amazon.com/Future-Cyber-Formula-Sugou-Asuka/dp/B006LFAFBW/ref=sr_1_370?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-370&keywords=Japan+import&tag=myhawa07-20,3.33,2,,,,Toys & Games/Future GPX Cyber Formula Sugou Asuka [1/10 Scale PVC]/Wave,Future GPX Cyber Formula Sugou Asuka [1/10 Scale PVC],,,,,
Toys & Games,Action Fugures,,quesQ,QuesQ Persona 4: Elizabeth PVC Figure,B00F4OIXOW,"From QuesQ! Persona 4, Atlus' role-playing game in Atlus' best-selling Shin Megami Tensei series, introduced gamers to a new group of characters. One of those characters is Elizabeth, the personal assistant to Igor and the keeper of the Persona Compendium. At 1/8-scale, Elizabeth wears a blue outfit and stands 9"" tall.",314ylECgi2BL.jpg/51M2rWsae2L.jpg/51RW2Bpi9sSL.jpg/516sA7V66fL.jpg/41dgVAKJdJL.jpg/41Aa2vg-TML.jpg/51GvHAdo9EL.jpg,118.07,,100,,1,http://www.amazon.com/QuesQ-Persona-Elizabeth-PVC-Figure/dp/B00F4OIXOW/ref=sr_1_371?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-371&keywords=Japan+import&tag=myhawa07-20,7.11,2,,,,Toys & Games/QuesQ Persona 4: Elizabeth PVC Figure/quesQ,"From QuesQ! Persona 4, Atlus' role-playing game in Atlus' best-selling Shin Megami Tensei series, introduced gamers to a new group of characters. One of those characters is Elizabeth, the personal assistant to Igor and the keeper of the Persona Compendium. At 1/8-scale, Elizabeth wears a blue outfit and stands 9"" tall.",,,,,
Toys & Games,Action Fugures,,Vocaloid,Hatsune Miku Angel Breeze PVC Figure,B00H5IHLB6,Hatsune Miku PM Angel Breeze PVC Figure. Full Color Box packaging.,515qE6CHVOL.jpg/515qE6CHVOL.jpg/515qE6CHVOL.jpg/515qE6CHVOL.jpg/515qE6CHVOL.jpg/515qE6CHVOL.jpg/515qE6CHVOL.jpg,44.99,,100,,1,http://www.amazon.com/Hatsune-Miku-Angel-Breeze-Figure/dp/B00H5IHLB6/ref=sr_1_373?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-373&keywords=Japan+import&tag=myhawa07-20,0.495,2,,,,Toys & Games/Hatsune Miku Angel Breeze PVC Figure/Vocaloid,Hatsune Miku PM Angel Breeze PVC Figure. Full Color Box packaging.,,,,,
Toys & Games,Action Fugures,,ZACCA AB,Gadzilla Monster Mini Figure Toho Hero Moguera,B002PO89RK,"FIGURE SIZE APPOX 1 5/8""TALL",412HWfP71wL.jpg/516L2Ba1rLJL.jpg//412HWfP71wL.jpg/412HWfP71wL.jpg/412HWfP71wL.jpg/412HWfP71wL.jpg,5.99,,100,,1,http://www.amazon.com/Gadzilla-Monster-Mini-Figure-Moguera/dp/B002PO89RK/ref=sr_1_374?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-374&keywords=Japan+import&tag=myhawa07-20,1.35,2,,,,Toys & Games/Gadzilla Monster Mini Figure Toho Hero Moguera/ZACCA AB,"FIGURE SIZE APPOX 1 5/8""TALL",,,,,
Toys & Games,Action Fugures,,Macross,Macross F Frontier SQ LYNN MINMAY PVC Figure X Crossover 30th Sheryl Cosplay Version Kosukuro Banpresto,B00DEYKMCU,"Macross SQ PVC Figure. Brand New 30th Anniversary Special Quality (SQ) Edition. Costume X Crossover theme. Figure is approximately ~8.5"" inches tall, when on base. Japan Import. Made by Banpresto. UPC/JAN CODE: 4983164484144. 48414",416opGDXtML.jpg/515MrpmFjML.jpg/41OmNUjVp5L.jpg/41150dUZkhL.jpg/41-mPLGN6mL.jpg/41ciAU9nV8L.jpg/41QRHsNZ-fL.jpg,29.7,,100,,1,http://www.amazon.com/Macross-Frontier-Crossover-Kosukuro-Banpresto/dp/B00DEYKMCU/ref=sr_1_375?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-375&keywords=Japan+import&tag=myhawa07-20,0.45,2,,,,Toys & Games/Macross F Frontier SQ LYNN MINMAY PVC Figure X Crossover 30th Sheryl Cosplay Version Kosukuro Banpresto/Macross,"Macross SQ PVC Figure. Brand New 30th Anniversary Special Quality (SQ) Edition. Costume X Crossover theme. Figure is approximately ~8.5"" inches tall, when on base. Japan Import. Made by Banpresto. UPC/JAN CODE: 4983164484144. 48414",,,,,
Toys & Games,Action Fugures,,Macross,Macross F Frontier SQ RANKA LEE PVC Figure X Crossover 30th Anniversary LYNN MINMAY Cosplay Version UFO Prize Banpresto,B00EOIJLSG,"Macross SQ PVC Figure. Brand New 30th Anniversary Special Quality (SQ) Edition. Costume X Crossover theme. Figure is approximately ~8.5"" inches tall, when on base. Japan Import. Made by Banpresto.",41Tyg3WcbzL.jpg/51f5TDtN2BeL.jpg/41Ss1CtzyML.jpg//41Tyg3WcbzL.jpg/41Tyg3WcbzL.jpg/41Tyg3WcbzL.jpg,44.99,,100,,1,http://www.amazon.com/Macross-Frontier-Crossover-Anniversary-Banpresto/dp/B00EOIJLSG/ref=sr_1_376?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-376&keywords=Japan+import&tag=myhawa07-20,0.45,2,,,,Toys & Games/Macross F Frontier SQ RANKA LEE PVC Figure X Crossover 30th Anniversary LYNN MINMAY Cosplay Version UFO Prize Banpresto/Macross,"Macross SQ PVC Figure. Brand New 30th Anniversary Special Quality (SQ) Edition. Costume X Crossover theme. Figure is approximately ~8.5"" inches tall, when on base. Japan Import. Made by Banpresto.",,,,,
Toys & Games,Action Fugures,,Good Smile,"Good Smile Puella Magi Madoka Magica: Madoka ""Yukata"" PVC Figure",B00EODSRN6,"From FREEing/Good Smile Company. What is Y-STYLE? Y-STYLE is a series of figures that aims to sculpt characters with a more ""Japanese"" look through elegant accessories and poses, while still preserving the atmosphere of the series they come from. From the hit film series Puella Magi Madoka Magica The Movie comes a figure of Madoka Kaname wearing a cute yukata perfect for the Summer Festivals. The yukata is a light pink color with cherry blossom prints and a vibrant yellow sash. Plus she is also holding a cute Kyubey pouch. The other Puella Magi are also planned to be released in this yukata series, so be sure to collect and display them all together.",412Bi5KfrfhL.jpg/41KzO8gUSAL.jpg/41mEQ1d-fGL.jpg/41XO2BxYoFTL.jpg/41-5a1YDAFL.jpg//412Bi5KfrfhL.jpg,119.94,,100,,1,http://www.amazon.com/Good-Smile-Puella-Madoka-Magica/dp/B00EODSRN6/ref=sr_1_377?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-377&keywords=Japan+import&tag=myhawa07-20,0.45,2,,,,"Toys & Games/Good Smile Puella Magi Madoka Magica: Madoka ""Yukata"" PVC Figure/Good Smile","From FREEing/Good Smile Company. What is Y-STYLE? Y-STYLE is a series of figures that aims to sculpt characters with a more ""Japanese"" look through elegant accessories and poses, while still preserving the atmosphere of the series they come from. From the hit film series Puella Magi Madoka Magica The Movie comes a figure of Madoka Kaname wearing a cute yukata perfect for the Summer Festivals. The yukata is a light pink color with cherry blossom prints and a vibrant yellow sash. Plus she is also holding a cute Kyubey pouch. The other Puella Magi are also planned to be released in this yukata series, so be sure to collect and display them all together.",,,,,
Toys & Games,Action Fugures,,Kotobukiya,Kotobukiya Avengers Reborn: Iron Man Fine Art Statue,B003U5ELDE,"A Kotobukiya Japanese import. A ""cool exec with a heart of steel,"" Tony Stark is the invincible Iron Man, fighting for justice as a modern day knight in high-tech armor. Created in 1963 by a group of comic book luminaries (including Stan Lee and Jack Kirby), Stark was a rich playboy whose capture during the Cold War led him to create the technologically advanced powered armor suit known as Iron Man. Best known for fighting enemies such as the Mandarin and Crimson Dynamo, Stark would over the years combat his own personal demons as well, making him a very nuanced and interesting character popular the world over. As a member of the Avengers Iron Man joined with other famous superheroes like Captain America and Thor to face even larger threats to humanity, the Earth, and even the universe. Tony Stark is battle ready as he stands in the classic Repulsor Ray-blasting Iron Man pose, both hands pointing toward an unseen enemy that's about to feel the power of his high tech weaponry. Stepping right out of the pages of Invincible Iron Man, the Iron Man armor is intricately sculpted to highlight every armor plate and technological detail, with a stunning paint scheme in the character's traditional red and gold. Based on Salvador Larocca's artwork, the Avenger's construction was overseen by the artist himself to ensure its faithfulness to the comic series. Sculpted by master artist Erick Sosa with William Valenzuela and constructed of high-quality cold cast porcelain, Iron Man stands over 13 inches tall (1/6th scale). One foot rests on his exclusive rocky enviromental base that connects to those of the other members of the Avengers Reborn series, Thor and Captain America. Gather all three for the ultimate assembly of Avengers.",41eE9LljrrL.jpg/41qLpYEbqdL.jpg/41pm5f2Bf34L.jpg/310WuPbEVJL.jpg//41eE9LljrrL.jpg/41eE9LljrrL.jpg,207.21,,100,,1,http://www.amazon.com/Kotobukiya-Avengers-Reborn-Iron-Statue/dp/B003U5ELDE/ref=sr_1_379?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-379&keywords=Japan+import&tag=myhawa07-20,2.16,2,,,,Toys & Games/Kotobukiya Avengers Reborn: Iron Man Fine Art Statue/Kotobukiya,"A Kotobukiya Japanese import. A ""cool exec with a heart of steel,"" Tony Stark is the invincible Iron Man, fighting for justice as a modern day knight in high-tech armor. Created in 1963 by a group of comic book luminaries (including Stan Lee and Jack Kirby), Stark was a rich playboy whose capture during the Cold War led him to create the technologically advanced powered armor suit known as Iron Man. Best known for fighting enemies such as the Mandarin and Crimson Dynamo, Stark would over the years combat his own personal demons as well, making him a very nuanced and interesting character popular the world over. As a member of the Avengers Iron Man joined with other famous superheroes like Captain America and Thor to face even larger threats to humanity, the Earth, and even the universe. Tony Stark is battle ready as he stands in the classic Repulsor Ray-blasting Iron Man pose, both hands pointing toward an unseen enemy that's about to feel the power of his high tech weaponry. Stepping right out of the pages of Invincible Iron Man, the Iron Man armor is intricately sculpted to highlight every armor plate and technological detail, with a stunning paint scheme in the character's traditional red and gold. Based on Salvador Larocca's artwork, the Avenger's construction was overseen by the artist himself to ensure its faithfulness to the comic series. Sculpted by master artist Erick Sosa with William Valenzuela and constructed of high-quality cold cast porcelain, Iron Man stands over 13 inches tall (1/6th scale). One foot rests on his exclusive rocky enviromental base that connects to those of the other members of the Avengers Reborn series, Thor and Captain America. Gather all three for the ultimate assembly of Avengers.",,,,,
Toys & Games,Action Fugures,,The Dark Knight,Dark Knight: Batman Original Suit Artfx Statue 1/6 Scale,B001CBUZX8,"A KOTOBUKIYA Japanese import! The second release of deluxe, collector's edition ARTFX Statues based on Christopher Nolan's THE DARK KNIGHT is here! Before upgrading his costume, BATMAN faced the Gotham underworld attired in sleek, stealthy gear. Measuring almost 14 inches tall, Batman is engulfed in his cape while perched upon a bright Bat Signal. The original costume and upright signal imply the early career of the detective, as an admired protector of the city before his public fall at the end of TDK. Rendered in exacting detail by sculptor BusujimaX, and drawing upon vast reference from DC Comics and Warner Brothers, the costume, signal and facial likeness of Christian Bale are all captured perfectly. This moody and evocative piece is a perfect thematic compliment to The Dark Knight Bat Suit ARTFX Statue (sold separately) when displayed side-by-side. ARTFX Statues are 1/6th scale model kits that can be easily assembled in minutes without any glue or modeling skill.",41wxQBI5IYL.jpg/417ySRZ7PgL.jpg/41cvAvM8FYL.jpg/41gNmuPiKWL.jpg/41wiNqL5rRL.jpg/41pMaf542BVL.jpg/,571.33,,100,,1,http://www.amazon.com/Dark-Knight-Batman-Original-Statue/dp/B001CBUZX8/ref=sr_1_380?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-380&keywords=Japan+import&tag=myhawa07-20,5.4,2,,,,Toys & Games/Dark Knight: Batman Original Suit Artfx Statue 1/6 Scale/The Dark Knight,"A KOTOBUKIYA Japanese import! The second release of deluxe, collector's edition ARTFX Statues based on Christopher Nolan's THE DARK KNIGHT is here! Before upgrading his costume, BATMAN faced the Gotham underworld attired in sleek, stealthy gear. Measuring almost 14 inches tall, Batman is engulfed in his cape while perched upon a bright Bat Signal. The original costume and upright signal imply the early career of the detective, as an admired protector of the city before his public fall at the end of TDK. Rendered in exacting detail by sculptor BusujimaX, and drawing upon vast reference from DC Comics and Warner Brothers, the costume, signal and facial likeness of Christian Bale are all captured perfectly. This moody and evocative piece is a perfect thematic compliment to The Dark Knight Bat Suit ARTFX Statue (sold separately) when displayed side-by-side. ARTFX Statues are 1/6th scale model kits that can be easily assembled in minutes without any glue or modeling skill.",,,,,
Toys & Games,Action Fugures,,Kotobukiya,Shining Wind: Clalaclan Maid Ani-Statue,B002K6FER6,"A Kotobukiya Japanese import. Based on 2007's PlayStation 2 game and the latest in the ""Shining"" series of over 18 games and an anime series, ""Shining Wind,"" comes two more amazing ladies in Kotobukiya's lineup of Ani-Statues. Clalaclan is the picture of helpfulness in her maid's costume, as depicted by fan favorite illustrator Tony Taka. She is captured in mid-curtsey, lifting her dress with both hands and standing with one leg in front of the other. Her blue and white outfit is incredibly detailed with creases, seams, and tons of frilly lace. Clalaclan smiles in cheerful greeting as though saying ""Welcome home, Master."" Her beautiful long blonde hair flows under a pretty tiara and is tied at the end in a big pink bow. Clalaclan stands 7-1/2 inches tall (in 1/8th scale) atop an included clear display base, and was sculpted by Yuzo.",31p0yMFfqvL.jpg/41dFeDCPGjL.jpg/41dvZIDRbLL.jpg/4122lOw665L.jpg/41zva38VaPL.jpg/41c58N0W84L.jpg/41xKcZFvdZL.jpg,77.64,,100,,1,http://www.amazon.com/Shining-Wind-Clalaclan-Maid-Ani-Statue/dp/B002K6FER6/ref=sr_1_382?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-382&keywords=Japan+import&tag=myhawa07-20,4.32,2,,,,Toys & Games/Shining Wind: Clalaclan Maid Ani-Statue/Kotobukiya,"A Kotobukiya Japanese import. Based on 2007's PlayStation 2 game and the latest in the ""Shining"" series of over 18 games and an anime series, ""Shining Wind,"" comes two more amazing ladies in Kotobukiya's lineup of Ani-Statues. Clalaclan is the picture of helpfulness in her maid's costume, as depicted by fan favorite illustrator Tony Taka. She is captured in mid-curtsey, lifting her dress with both hands and standing with one leg in front of the other. Her blue and white outfit is incredibly detailed with creases, seams, and tons of frilly lace. Clalaclan smiles in cheerful greeting as though saying ""Welcome home, Master."" Her beautiful long blonde hair flows under a pretty tiara and is tied at the end in a big pink bow. Clalaclan stands 7-1/2 inches tall (in 1/8th scale) atop an included clear display base, and was sculpted by Yuzo.",,,,,
Toys & Games,Action Fugures,,Jo Jo's Bizzare Adventure,JoJo's Bizarre Adventure (GioGio's) - Giorno Giovarna,B001JHBDB8,"From the popular Manga series, part 5 of Jojo's Bizarre Adventure. Stand roughly 4"" (9 cm). Packaged in a windowed box packaging with Japanese text.",41PO1-R2BzKL.jpg/41PO1-R2BzKL.jpg/41PO1-R2BzKL.jpg/41PO1-R2BzKL.jpg/41PO1-R2BzKL.jpg/41PO1-R2BzKL.jpg/41PO1-R2BzKL.jpg,12.95,,100,,1,http://www.amazon.com/JoJos-Bizarre-Adventure-GioGios-Giovarna/dp/B001JHBDB8/ref=sr_1_383?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-383&keywords=Japan+import&tag=myhawa07-20,0.9,2,,,,Toys & Games/JoJo's Bizarre Adventure (GioGio's) - Giorno Giovarna/Jo Jo's Bizzare Adventure,"From the popular Manga series, part 5 of Jojo's Bizarre Adventure. Stand roughly 4"" (9 cm). Packaged in a windowed box packaging with Japanese text.",,,,,
